timestamp;buyer;seller;symbol;currency;price;quantity
2600;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
2700;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
2800;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
2900;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
3000;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
3000;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;11
3100;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;1
3200;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;2
3300;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
3300;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
3400;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
3400;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
3500;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
3500;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
3600;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
3600;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
3700;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
3700;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
3700;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;1
3800;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;1
3900;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
4000;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
4100;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
4200;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
4300;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;2
4400;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;2
4500;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;2
4600;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;2
4700;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;2
4800;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;2
4900;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;2
5000;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;2
5100;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;2
5200;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;2
5300;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;2
5400;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;2
5500;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;2
5600;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;2
5700;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;2
5800;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;2
5900;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;2
6000;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;2
6100;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;2
6200;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;2
6300;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;2
6400;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;2
6500;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;2
6600;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
6700;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;3
6800;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;3
6900;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;1
7000;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;1
7100;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;2
7200;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;2
7300;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;1
7300;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;2
7400;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;2
7500;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;2
7600;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;2
7700;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;2
7800;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;2
7900;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;2
8000;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;2
8100;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;2
8200;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
8200;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
8300;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
8300;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
8400;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
8400;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
8500;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
8500;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
8600;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
8600;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
8700;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
8700;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
8800;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
8800;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
8900;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
9000;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
9100;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
9200;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
9300;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
9400;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
9500;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
9600;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
9700;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
9800;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
9900;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
10000;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
10100;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
10200;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
10300;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
10400;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
10400;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;1
10500;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;1
10600;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;1
10700;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;1
10800;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;1
10900;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;2
10900;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;10
11000;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;2
11000;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;10
11100;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;2
11100;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;10
11200;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;3
11200;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;4
11300;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;3
11300;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;4
11400;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;3
11400;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;4
11500;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;2
11600;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;2
11700;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;2
11800;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;2
11900;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;2
12000;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;1
12000;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;2
12100;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;1
12200;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;1
12300;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;1
12400;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;1
12500;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;1
12600;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;1
12700;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;1
12800;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;1
12900;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;1
13000;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;1
13000;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;1
13100;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;1
13200;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;2
13300;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;2
13400;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;2
13500;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;2
13600;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;2
13700;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;2
13800;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;2
13900;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;2
14000;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;2
14100;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;2
14200;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;2
14300;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;2
14400;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;2
14500;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;2
14600;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;2
14700;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;2
14800;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;2
14900;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;2
15000;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;2
15100;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;2
15200;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;2
15300;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;2
15400;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;1
15500;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
15500;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;1
15600;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
15700;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;5
15700;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;1
15800;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;1
15900;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;1
16000;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;1
16100;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;1
16200;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;1
16300;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
16400;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;1
16500;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;1
16600;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;1
16700;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;1
16700;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;1
16800;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;1
16900;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;5
17000;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;5
17100;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;5
17200;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;5
17300;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;5
17400;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;5
17500;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;5
17600;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;5
17700;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;5
17800;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;5
17900;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;5
18000;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;5
18100;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;5
18200;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;5
18300;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;5
18400;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;5
18500;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;5
18600;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;5
18600;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;1
18700;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;5
18800;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;5
18900;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;5
19000;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;5
19100;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;5
19200;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;5
19300;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;5
19400;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
19500;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
19600;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
19700;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
19700;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;1
19800;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;1
19900;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;1
20000;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;1
20100;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;1
20100;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;4
20200;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;4
20200;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;1
20300;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
20400;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
20500;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
20600;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
20700;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
20700;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;1
20800;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;1
20900;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;1
21000;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;1
21100;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;1
21200;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;1
21300;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
21400;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
21400;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;7
21500;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
21500;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;7
21600;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
21600;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;7
21600;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;12
21700;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
21700;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;7
21800;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
21800;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;7
21900;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
21900;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;7
21900;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;3
22000;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
22000;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;7
22100;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
22100;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;7
22200;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
22200;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;7
22300;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;6
22400;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;6
22500;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
22600;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
22700;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
22800;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
22900;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;2
23000;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;2
23100;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;2
23200;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;2
23300;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
23400;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
23500;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
23600;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
23700;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
23700;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;1
23800;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;1
23900;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;1
24000;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;1
24100;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;1
24200;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
24200;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;7
24300;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
24300;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;7
24400;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
24400;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;7
24400;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;1
24500;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
24500;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;7
24500;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;1
24600;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;1
24700;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;2
24800;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;2
24900;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;2
24900;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;1
25000;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;2
25100;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;2
25100;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;1
25200;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;3
25200;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;1
25300;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;3
25300;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;5
25300;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;1
25400;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;3
25400;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;5
25400;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;1
25500;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;3
25500;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;5
25500;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;1
25600;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;3
25600;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;5
25600;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;1
25700;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;3
25700;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;5
25700;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;1
25800;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;4
25800;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;2
25900;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;2
26000;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;2
26100;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;2
26200;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;2
26300;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;2
26400;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
26500;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
26600;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
26700;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
26800;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
26900;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
26900;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;1
27000;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
27100;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
27200;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
27300;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
27400;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
27500;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
27600;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;4
27700;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;4
27800;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;4
27900;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;4
28000;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;4
28100;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;4
28200;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;4
28300;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;2
28400;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;2
28500;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;2
28600;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;2
28600;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;1
28700;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;2
28800;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;2
28900;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;2
29000;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;2
29100;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;8
29200;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;8
29300;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;8
29400;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;1
29400;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;1
29500;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;1
29600;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;1
29700;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;1
